id|country|searchterm|job_title|company|job_location|time|applicants|workplace|working_time|job_level|company_size|industry|job_details|job_url|timestamp
26|Austria|Fullstack Developer|Fullstack Developer (m/f/d) - hybrid|fiskaly|Vienna, Vienna, Austria|3 weeks ago|2 applicants|On-site|Full-time|Entry level|11-50 employees|Software Development|"
          What can you expect if you join us?
You'll be part of one of our teams formed out of 3 - 5 people, with an end2end delivery responsibility. We strive to achieve this by employing a Continuous Everything approach to our day-to-day activities (also known as GitOps). You'll be working on our brand styleguide You'll be taking care of creating a consistent web presence for our company (documentation, websites & co.) You'll get an end2end responsibility from developing, deploying, up to monitoring the software you and the team will create You'll take care that our documentation is kept relevant and supports us internally and externally Scale-up environment Last but not least, you'll get the chance to shape how the future of our solutions will look like 

You will be a fit for our team if
You stay true to yourself; we strive for a diverse environment where people of every gender are valued and welcomed You have at least 4 years of fulltime working experience as a fullstack developer, preferably using TypeScript and React, and you wish to develop web solutions in TypeScript You have experience with Storybook, and preferably with tailwind CSS You have experience working with SQL DBs, preferably PostgreSQL You have experience in developing web interfaces, design systems and brand appearances You have experience working with NodeJS You can effectively communicate abstract ideas and concepts to others You are, preferably, allowed to work within the EU Borders You are, preferably, located in/near Vienna, or within a ±2h timezone difference You are fluent in English 

You will impress us if
You can learn new programming languages and technologies You have experience working with libraries such as: NextJS, JAM, fastify, NestJS You have experience working in a Continuous Everything environment (GitOps) You have a Clean Code approach You dare to lead, and your are curious to discover new ways of solving complex problems You are willing to develop yourself continuously, personally, and professionally You know what Schmetterling and ausgezeichnet mean ;) 

What can we offer you?
The possibility to grow, to try new things, to fail and to learn The chance to bring innovation in an old industry A gross salary in the range of EUR 49k - 56k/year Company hardware Public transportation ticket 38.5 h/week contract, and a No All-In contract 25 Vacation Days/year Free soft drinks Fresh fruits and vegetables and of course unlimited free coffee Access to a nice office close to the subway station Flexible working time No strict HomeOffice Policy Last but not least, a lot of autonomy and the possibility to change the way we work here at fiskaly, you will be able to directly influence and shape the future of our organisation

What you will not find here
Monotonous and boring days Closed doors Lack of understanding and unfair treatment Rigid structures that ignore the reality of peoples' lives, because #PeopleComeFirst
    "|https://www.linkedin.com/jobs/view/3147534739|2022-07-25 16:48:55.707685
27|Austria|Fullstack Developer|Fullstack Developer für Webprojekte|Gentics Software GmbH|Vienna, Vienna, Austria|1 week ago|1 applicant|On-site|Contract|Associate|11-50 employees|IT Services and IT Consulting|"
          Im Bereich Gentics Software entwickeln wir seit über 15 Jahren als österreichischer Marktführer mit Gentics CMS Standardsoftware für Web Content Management und Portal Lösungen. Wir unterstützen namhafte Kunden wie Erste Group, T-Mobile, Uniqa und Swarovski bei der Einführung und Umsetzung ihrer Webprojekte (z.B. Corporate Websites, Intranet & Informationsportale) auf Basis von Gentics CMS.

Tasks
Eigenverantwortliche Mitarbeit im gesamten Entwicklungsprozess (Analyse, Design, Implementierung, Tests, Inbetriebnahme) von Webprojekten bei namhaften KundenBetreuung unserer Kunden im Hinblick auf technische FragenKontinuierliche Betreuung und Weiterentwicklung von Webprojekten 
Requirements
Technische Ausbildung (HTL, FH, Universität) Sehr gute Kenntnisse in PHP oder Java (und zumindest Grunderfahrung in der jeweils anderen Sprache)Kenntnisse in HTML, CSS und JavaScriptErfahrung im Umgang mit Frameworks im Java-, PHP- oder JS-Bereich von Vorteil (z.B. Vert.x, Laravel, Angular)Erfahrung in der Umsetzung von WebprojektenSelbstständiger und sorgfältiger ArbeitsstilHohes Qualitäts- und VerantwortungsbewusstseinTeamfähig und kommunikativGute Deutsch- und Englischkenntnisse in Wort und Schrift 
Benefits
Dynamisches, internationales TeamAnwendung von cutting-edge Web-Themen und -Technologien (z.B. Google AMP, Single Page Applications, Progressive Web Apps, GraphQL)Große Gestaltungsmöglichkeiten in Ihrem persönlichen Arbeitsumfeld und die Chance eigene Ideen zu entwickeln und umzusetzenEine wertschätzende Firmenkultur, wo Sie als Mensch zählenMöglichkeit zur stetigen WeiterbildungAusgezeichnete öffentliche Anbindung und InfrastrukturFlexible ArbeitszeitenUnterschiedlichste Teamevents
    "|https://www.linkedin.com/jobs/view/3168857777|2022-07-25 16:49:11.514164
28|Austria|Fullstack Developer|Fullstack Developer (m/w)|ISG International Service Group|Vienna, Vienna, Austria|1 month ago| |On-site|Full-time|Entry level|501-1,000 employees|Staffing and Recruiting|"
          http://www.w3.org/TR/html4/loose.dtd"">

89689-Fullstack Developer (m/w)

Unser Auftraggeber treibt die Digitalisierung in führenden österreichischen Unternehmen voran und leistet damit einen aktiven Beitrag, zukunftsorientierte Projekte für die Menschen in Österreich zu realisieren.

Wir suchen Fullstack Developer mit Fokus auf Java und Angular für langfristige Projekte in einem agilen, motivierten Team, wo ständiger Wissensaustausch und Teamwork gelebt wird.

Fullstack Developer (m/w)

Ihre Aufgaben:
Software Development zur Weiterentwicklung von MicroservicesBegleitung der Applikationen von Entwicklung bis hin zum BetriebRegelmäßige Kommunikation und Abstimmung mit dem Team und jeweiligen Stakeholdern

Ihr Profil:
Solide IT-Kenntnisse in der SoftwareentwicklungMehrjährige Erfahrung im Software DevelopmentKnow-How zu Jakarta EE und AngularKenntnisse in aktuellen Entwicklungstools wie: VisualCode, IntelliJ, Eclipse, Maven, etc.Praxis im Unit-TestingLösungsorientiertes und analytisches Verständnis

Unser Angebot
Modernes technologisches UmfeldRegelmäßiger Technologie-AustauschSehr gutes Arbeitsklima und offene KommunikationswegeBruttojahresgehalt ab EUR 56.000,00. Bei Qualifikation und adäquater Berufserfahrung wird eine Überzahlung angeboten.Auch Freelancer können sich gerne für diese Position bewerben. Bitte in diesem Fall um Bekanntgabe der Verfügbarkeit und den erwarteten Stundensatz.

Wenn Sie an dieser herausfordernden Position Interesse haben, dann freuen wir uns über Ihre aussagekräftige Bewerbung unter der Kennnummer 89 689 bevorzugt über unser ISG-Karriereportal oder per eMail.

Besuchen Sie uns auf isg.com/jobs - hier finden Sie täglich neue Jobangebote.

ISG Personalmanagement GmbH

Universitätsring 14, A-1010 Wien

Dr. Rupert Schmutzer, T: +43 1 512 35 05

@:bewerbung.schmutzer@isg.com

APPLY
    "|https://www.linkedin.com/jobs/view/3168386105|2022-07-25 16:49:26.393550
29|Austria|Fullstack Developer|Fullstack-Developer (m/w/x) Elektro- und Energietechnik|Aski Energy|Zell am Moos, Upper Austria, Austria|1 week ago| |Remote|Full-time|Associate|11-50 employees|Appliances, Electrical, and Electronics Manufacturing|"
          Die Firma ASKI entwickelt, erzeugt und vertreibt seit über 30 Jahren technische

Energiemanagementlösungen für den effizienten und kosteneffektiven

Energieeinsatz. Mit über 11.000 realisierten Projekten zählen wir zu den

führenden Experten im Bereich Lastmanagement im gesamten deutschsprachigen

Raum. Wir bewegen uns mit unseren innovativen Lösungen inmitten des spannenden

Umfeldes der Energie- und Mobilitätswende, dass im Zeichen des Klimawandels

ständig an Bedeutung gewinnt.

Aufgaben

Das Aufgabengebiet:
Entwickeln von Web-Applikationen im Frontend und Backend-BereichAchten auf Qualität, Performance und Wiederverwendbarkeit Mitarbeit bei spannenden Projekten für unsere Kunden Umsetzung moderner Regelungskonzepte im Energie- und UmwelttechnikumfeldKontinuierliches Verbessern des bestehenden Software-Stacks
Qualifikation

Bewirb dich bei uns, wenn du:
dich genauso für Zukunftstechnologien, Energietechnik und Elektromobilität begeisterst wie wireine technische Ausbildung oder Studium an einer HTL, FH oder Universität mit Schwerpunkt Informatik/Software-Entwicklung absolviert hast Berufseinsteiger bist oder auch schon mehrjährige Berufserfahrung hastgute Kenntnisse in JavaScript (jQuery, React), PHP, SQL besitzt mit C++ Erfahrung hast (von Vorteil)eine neue Herausforderung suchst und auch bereit bist, etwas Neues zu lernen (z.B. im Bereich der Elektronik und erneuerbaren Energien)nicht nur einfach irgendeinen Job suchst, sondern auch Teil unseres Teams und unserer Firmengeschichte werden möchtest
Benefits

Was wir dir bieten können:
einen sicheren und nachhaltigen Zukunftsjob: als Experte und Marktführer im DACH-Raum arbeiten wir gemeinsam mit dir an zukunftsfähigen EnergielösungenEinschulung in die Energieleittechnikspannende Aufgaben und Weiterbildungsmöglichkeiten (Web-Development, E-Mobility Ladelösungen, stationäre Speicher, PV, HTML)dynamische Unternehmensstrukturen und flache Hierarchien, kurze Kommunikationswegegute Work-Life-Balanceangenehme Arbeitsatmosphäre in einem agilen Teamein Monatsbruttogehalt von € 4.000,- (Bereitschaft zur Überzahlung, abhängig von beruflicher Qualifikation und Erfahrung)
Wir freuen uns über deine Bewerbung!
    "|https://www.linkedin.com/jobs/view/3172365352|2022-07-25 16:49:48.267836
30|Austria|Fullstack Developer|nodejs developer|neoom|Vienna, Austria|1 week ago|14 applicants|Hybrid|Full-time|Associate|51-200 employees|Renewable Energy Semiconductor Manufacturing|"
          Wir sind ein internationales Cleantech Unternehmen mit Ursprung in Österreich. Wir arbeiten unermüdlich an den Megatrends erneuerbare Energie, Digitalisierung und E-Mobilität. Speziell im Bereich der nachhaltigen Energietechnik geben wir den Ton an und setzen neue Maßstäbe. Das gelingt uns mit einem großartigen Team, das täglich über den Tellerrand blickt und innovative Ideen zum Zusammenspiel von Hard- und Software umsetzt. So ermöglichen wir für alle den Wechsel vom zentralen, fossilen Energiesystem zu einem erneuerbaren, dezentralen Energiesystem. Zahlreiche und namhafte Unternehmen (IKEA, BMW, usw.) setzen bereits auf unsere Produkte und sind somit Teil der Energiewende. Interesse geweckt? Wenn ja, dann bewirb dich gleich heute noch – wir freuen uns.  DEINE AUFGABENAls TypeScript Backend/Fullstack Developer bist du maßgeblich an der Weiterentwicklung unserer Internet of Energy Plattform beteiligt Du konzipierst und entwickelst neue Features für unseren Edge Intelligence Stack, der modular auf unsere large-scale IoT Fleet deployed wird Zusammenarbeit innerhalb eines motivierten cross-functional Scrum Team aus verschiedenen technologischen Bereichen Selbstständige Analyse von Problemfeldern, Konzeption von Lösungen und gemeinsame Umsetzung innerhalb deines Teams  DEIN PROFIL – MUST HAVES Abgeschlossene oder laufende technische Ausbildung (HTL, Uni, FH o.ä.) mit Schwerpunkt Informatik / Software Engineering Fundierte Kenntnisse und Programmiererfahrung NodeJS/NestJS und TypeScript/JavaScriptAnalytische und lösungsorientierte Denkweise sowie eine genaue und strukturierte ArbeitsweiseInteresse an persönlicher und fachlicher Entwicklung wie das Erlernen neuer Technologien (z.B. Anbindung neuer Geräte und Protokolle, real-time message processing, data aggregation, cloud computing, etc.)Hervorragende Kommunikationsfähigkeiten und ein hohes Maß für Eigenverantwortung sowie Hands-on MentalitätDeine lokale Zeitzone ist maximal 2 Stunden von CET entfernt 
 DEIN PROFIL – NICE TO HAVEPraxiserfahrung im IoT Bereich, z.B. mit RaspberryPis, linuxbasierten Betriebssystemen und Messagebrokern Erfahrung mit unterschiedlichen Protokollen wie z.B. TCP, Modbus oder OCPP Erfahrung mit Git und Docker 
UNSER ANGEBOT Ein innovatives Software-Produkt im Bereich erneuerbare Energie und Gebäudetechnik, mit dem du die Welt ein Stück besser machst Flache Hierarchien, kurze Entscheidungswege und viel Raum zum eigenständigen Arbeiten Möglichkeit der aktiven Mitgestaltung in einem Unternehmen mit internationalem Anspruch und Top-Kunden Flexible Arbeitszeiten und die Möglichkeit remote im Homeoffice arbeiten zu können Ein Arbeitsplatz mit der neuesten Hardware und freien Betriebssystem-Auswahl (Apple, Linux oder Windows) in einem großzügigen, optimal angebundenen Büro in der Wiener Innenstadt oder in FreistadtFörderung der laufenden Weiterentwicklung nicht nur auf individueller Basis, sondern als Selbstverständnis im Unternehmen Learning-by-doing mit viel Freiraum für Kreativität und modernsten Arbeitsmethoden Internationale Firmenkultur mit Niederlassungen im gesamten DACH-Raum Ein junges, motiviertes und dynamisches Team mit Leidenschaft für unsere Mission Gebäude zu dezentralen Kraftwerken zu verwandelnJährliche Firmenevents wie Sommerfest, Weihnachtsfeier, etc. 
Das Bruttogehalt für diese Position beträgt € 3.500,- pro Monat auf Basis von 38,5 Stunden pro Woche. Abhängig von Ausbildung, Qualifikation und Erfahrung ist eine deutliche Überzahlung möglich.
Information zum Datenschutz: Ihre Bewerbungsunterlagen werden zum Zwecke der Kandidatenauswahl elektronisch gespeichert und verarbeitet. Allfällige Kosten im Zusammenhang mit dem Auswahlverfahren werden nicht ersetzt. *Uns ist wichtig was du kannst, dein Geschlecht ist uns egal.Passt zu dir?Dann schick‘ uns deineaussagekräftigen Bewerbungsunterlagen.JETZT BEWERBENBewerbung an:
Julia Pröllkarriere@neoom.comneoom group gmbhIndustriestraße 64240 Freistadt+43 7942 20970
    "|https://www.linkedin.com/jobs/view/3170885677|2022-07-25 16:49:58.093351
31|Austria|Fullstack Developer|Fullstack Developer|TheVentury|Vienna, Vienna, Austria|2 months ago|3 applicants|On-site|Full-time|Entry level|11-50 employees|Business Consulting and Services|"
          Fullstack Developer

Looking for a new job? We are expanding our team and are looking for a Fullstack Developer to join us as soon as possible. 

At TheVentury, we are passionate about innovation, technology and the positive change these can create. We bring brilliant minds together to provide lean & hands-on services in innovation management, data & software engineering and growth marketing to startups and corporates along the whole journey from idea generation to global impact.

Do you want to work with major European brands, as well as incredibly cool startups from around the world? Would you like to support the development of a team working on the bleeding edge of technology?

Then join our wonderful team of developers, growth marketers, innovators, nerds and crazies!

What You Will Be Doing

You will be part of an E.P.I.C. team working on different and exciting projects. We believe that you are capable to decide when and which tasks should be completed.

To Understand The Scope, Here Are Some Insights
interacting with client's users and owning feature development along the entire stacklearning/educating through Merge Reviews/Pair Programming/Agile Ceremonies and market experimentsplanning the workload together with the team (in case of being a lead developer on a project)supporting people to grow 
What Makes You The Right Fit

For us, being a Fullstack Developer means that you can cover the whole stack of Frontend, Backend, Database and DevOps. Essentially we are looking for a someone who can take 1 feature and deliver the whole functionality.

Software Stack we work on (don't worry, you don't need to know everything):
Frontend: React, FlutterBackend: PHP, NodeJSDatabase: mostly mySQL/Maria, but also PostgreSQLDevOps: GitLab CI/CD, Kubernetes (AWS+GC)
Some Other Parameters We Are Looking For
at least 3 years of experience working on multiple projectsa strong self-learning hacker mind-set OR solid technical educationexperience in working with agile frameworks such as Scrumeagerness to share your knowledge and become a mentor for others
What We Want You To Learn

Education is dear to us! Sharing knowledge and expanding skills is part of getting ready for missions (i.e. projects).

We know that barely anyone can juggle the entire stack - it is broad after all!

Let us know during the interview what parts of the stack you are an expert in and what parts you would like to know more about. We see it as our mission to then empower you in learning the rest.

At TheVentury you will be working with a dynamic and diverse team of Marketers, Data & Software Engineers and Innovation Managers. You will be welcomed to bring your ideas to the table and encouraged to voice your opinion.

If you have a “yes – can do” attitude, then you should definitely apply.

Salary: According to the collective agreement, the minimum gross salary can be €50,000 per year. The actual salary may be higher depending on experience and qualification.

What We Offer

Flexible working hours Pet friendly office Teamtrips Coffee & fresh fruits Fun social events Sports programs Dedicated education time Yearly ticket for Vienna's excellent

public transport

Apply Now

We're excited to hear from you!

Your TheVentury-Team

We can only consider your application if you are an EU citizen, have a valid work permit for Austria or if you meet the requirements for a Red-White-Red Card (https://www.migration.gv.at/en/types-of-immigration/permanent-immigration/). If you require a Red-White-Red Card, please send us a short explanation on which grounds you would be eligible and reach sufficient points. If none ot these three options apply to you, unfortunately, it is not possible for us to hire you in Austria.

""Since joining TheVentury I've never had a boring day. Everyone here brings so many different skills to the table that you get the chance to learn something new on a daily basis. Whether you want to deepen your knowledge or even take up new skills in other areas, you get full flexibility. What I love most though, is that I get to be part of an awesome team and work towards creating a positive impact every day.""

Sarah Luczanich - Software Engineer
    "|https://www.linkedin.com/jobs/view/3083667845|2022-07-25 16:50:13.933216
32|Austria|Fullstack Developer|Senior Fullstack Developer .NET|Nigel Frank International|Salzburg, Salzburg, Austria|1 hour ago| |Hybrid|Full-time|Mid-Senior level|1,001-5,000 employees|Staffing and Recruiting|"
          For our client in Salzburg we, Nigel Frank are looking for an experienced Senior fullstack developer:

Senior fullstack developer

Your Offer
 attractive salary depending on your experience relocation package and housing for the start visa sponsorship hybrid working conditions with flexible remote options exciting trainings and opportunities to grow in the company German private teacher international and intercultural team atmosphere with flat hierarchy various more benefits

Your Skills & Qualifications
 Several years experience as fullstack developer Diploma of Bachelor�s or higher in Informatics or Computer Science or equivalent Technology Stack: .NET, C#, .Net core, Asp.net with MVC, SQL, Rest API, Web API, angular, microservices, NX, WPF, react, MS SQL Server, monoropes, javascript, Git, Azure devops Fluency in English

Interested ?

Apply now with your CV and documents via: n.ergiydiren@nigel.frank.com

Impressum - https://www.frankgroup.com/de/impressum/

Impressum - https://www.frankgroup.com/de/impressum/
    "|https://www.linkedin.com/jobs/view/3185916968|2022-07-25 16:50:35.957981
33|Austria|Fullstack Developer|Fullstack Developer (m/w/d)|softwareXperts GmbH|Vienna, Vienna, Austria|1 month ago| |On-site|Full-time|Entry level|11-50 employees|Software Development|"
          We, softwareXperts, are looking for IT experts with a wide range of know-how for our clients from various industries. Our client is a global software development company for marketing processes based in Austria.

DEINE UPGRADES
Wednesdays and Fridays on-siteSubsidized lunch and free drinksFree parking and very good transport connectionsState of the art offices with lounge area (playstation, table tennis or enjoy a coffee)Discount on private health insuranceLatest generation software and hardware to work withExclusive company parties and company outingsWiener Linien ticket, a fleet of scooters and (electric) company cars to borrow
DEINE HARD- UND SOFTWARE
you have at least 3 years of experience working with Java 11+ with Spring, Angular and Typescriptyou have general knowledge of Maven, Azure, GIT and Dockerdesire to work in an agile and multicultural teamsolid communication skills and love to deal with peoplevery good English sk ... Jetzt bewerben klicken und weiterlesen auf hokify - deine mobile Job-Plattform. Bewirb dich in 3 Minuten für diesen und tausende weitere Jobs auf hokify!

Jetzt auch kostenlose hokify Job App für Jobsuche und Bewerbung am Smartphone downloaden!
    "|https://www.linkedin.com/jobs/view/3142896704|2022-07-25 16:50:55.782111
34|Austria|Fullstack Developer|Fullstack Developer (m/f/d)|"Txture | Cloud Transformation Software"|Innsbruck, Tyrol, Austria|1 week ago|2 applicants| |Full-time|Mid-Senior level|11-50 employees|Software Development|"
          Role Description

As a Fullstack Developer at Txture, you have a huge impact on the success of our product portfolio. You will be part of a modern work environment, and a strong technical team and will be able to contribute your knowledge and experience. You will be working closely with product management and our team of sales engineers to learn the desires of our clients. In the morning you will talk with your team in our daily standup to see what is going on and where to team up. After that, you will pick up a new task from the sprint board and get going by discussing user paths, required computations, and storage layout with your teammates both from the frontend and the core backend. In the meanwhile, you have received some code reviews from an already concluded task and you join the reviewers from your team to discuss how to further optimize the storage footprint of the data objects in question. Later that day you start to gradually implement and test your solution for the new task. You're quite happy with the first draft of the new feature and share it with colleagues from frontend to get some support on tweaking the UI. The feature will then get tested with clients by the product management team, where you'll learn about gaps, but also about the overall usefulness of the feature.

These tasks are waiting for you

Building modern APIs, service level integrations, and web-based user interfacesCollaborate with teammates from frontend and core backend to advance our productsDiscuss with product management to understand the solution requirements of customersContribute during product release and sprint planning meetingsHave ownership over parts of the productSteer and maintain our technology stack and discuss the newest technological advancementsLearn about the cloud business domainPresent your great work to the entire team and get it presented to our clients and followers

Your profil

A degree in computer science, a related field, or equivalent experienceGood skills and 3+ years of use of Kotlin/Java or Node/JavascriptExperience in API development, preferably GraphQL/RESTExperience with service layer design and data persistence, both relations databases, and document storesKnowledge of React, Typescript, HTML/CSS, and related web technologies is a big plusAbility to discuss with both frontend and backend developersUnderstanding of software development and delivery process and related technologies like Git, CI/CD pipelines, testing, bundling, containerization, and deploymentExperience with Scrum meetings and processesFluent English, and German is as a plusCommunication strength, quality awareness, and team player qualities

Conditions and Benefits

Working at the forefront of global cloud transformationCollaborating with the most successful cloud consulting companies in the worldAn ambitious work environment and a motivated teamAttractive benefit packages (Working Abroad, Team Bonus etc.) An office in the heart of the Alps with flexible working hoursA minimum gross salary starting from 44.000€ / year (overpayment with appropriate experience)Txture offers a cloud transformation software solution and works with leading IT consulting companies globally. We are looking for a team member who enables our clients and partners to use our platform optimally to support their journey to the cloud.

Txture is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, color, gender identity or expression, marital status, national origin, disability, protected veteran status, race, religion, pregnancy, sexual orientation, or any other characteristic protected by applicable laws, regulations, and ordinances.
    "|https://www.linkedin.com/jobs/view/3160970216|2022-07-25 16:51:17.949768
35|Austria|Fullstack Developer|Fullstack Entwickler (w/m/d) C# oder Java|KERN engineering careers|Linz-Wels-Steyr Area|1 month ago| |On-site|Full-time|Entry level|201-500 employees|Staffing and Recruiting|"
          Unser Kunde ist führender Anbieter von Lösungen im Bereich der digitalen Transformation. Durch hochwertige Produkte und zahlreiche Zertifizierungen konnte eine klare Abgrenzung zum Wettbewerb erzielt werden. Das Unternehmen befindet sich entsprechend stark im Wachstum - auch international - und bietet entsprechende Chancen die sich aus dieser Dynamik ergeben. Unser Klient ist Teil einer internationalen Unternehmensgruppe - dabei konnte man sich eine regionale und familiäre Denkweise bewahren.

Schlägt Dein Herz für die Softwareentwicklung und hast Du Freude daran, aufstrebende Lösungen der Zukunft in einem wertschätzenden Umfeld mit gelebter Du-Kultur mitzugestalten? Dann freuen wir uns auf Deine Bewerbung!
In einem agilen Team bist Du maßgeblich an der Weiterentwicklung und Optimierung der auf Basis ASP.Net basierten Webanwendung beteiligtDu bist hierbei am gesamten Entwicklungsprozess beteiligt, von der Featuredefintion bis hin zur TestphaseDie federführende Mitwirkung an der Erarbeitung der optimalen User Experience hast Du im BlutMit Deinem Wissen unterstützt Du beim Aufbau automatisierter End-to-End Tests und führst Unit-Tests durchDu gestaltest proaktiv zukunftsfähige und skalierbare Softwarearchitekturen in einem absoluten WachstumsmarktSeniors können gleichzeitig in die Rolle als Mentor für neue Mitarbeiter schlüpfenAbgeschlossene IT Ausbildung (HTL, Uni/FH) und Berufserfahrung in der Webentwicklung oder als Fullstack DeveloperSicherer Umgang mit C#, .Net und/oder JavaSehr gute Kenntnisse mit Webtechnologien wie HTML 5, CSS sowie JavaScript und AngularKnow-how und Interesse an der Gestaltung von Software Architekturen, Datenmodellierung, Information Security, Testautomatisierung und PerformanceanalyseSehr gutes Englisch
    "|https://www.linkedin.com/jobs/view/3156544112|2022-07-25 16:51:31.665733
36|Austria|Fullstack Developer|Fullstack Developer (m/w/d)|softwareXperts GmbH|Linz, Upper Austria, Austria|1 month ago| |On-site|Full-time|Entry level|11-50 employees|Software Development|"
          We, softwareXperts, are looking for IT experts with a wide range of know-how for our clients from various industries. Our client is a global software development company for marketing processes based in Austria.

DEINE UPGRADES
Wednesdays and Fridays on-siteSubsidized lunch and free drinksFree parking and very good transport connectionsState of the art offices with lounge area (playstation, table tennis or enjoy a coffee)Discount on private health insuranceLatest generation software and hardware to work withExclusive company parties and company outingsWiener Linien ticket, a fleet of scooters and (electric) company cars to borrow
DEINE HARD- UND SOFTWARE
you have at least 3 years of experience working with Java 11+ with Spring and Angular 8+you have general knowledge of Maven, Azure, GIT and Dockerdesire to work in an agile and multicultural teamsolid communication skills and love to deal with peoplevery good English skills
DEI
 Jetzt bewerben klicken und weiterlesen auf hokify - deine mobile Job-Plattform. Bewirb dich in 3 Minuten für diesen und tausende weitere Jobs auf hokify!
Jetzt auch kostenlose hokify Job App für Jobsuche und Bewerbung am Smartphone downloaden!
    "|https://www.linkedin.com/jobs/view/3142898715|2022-07-25 16:51:47.724075
37|Austria|Fullstack Developer|Senior Fullstack Developer – React/PHP (f/m/x)  FULLY REMOTE IN THE EU!|apsa personnel concepts gmbh|Vienna, Austria|3 weeks ago|3 applicants|Hybrid|Full-time|Entry level|11-50 employees|Software Development|"
          We are currently looking for an agile Senior Fullstack Developer – React/PHP (f/m/x) for one of our international, innovative and steadily growing clients, a scale-up company in the payment industry based in Vienna and Berlin. FULLY REMOTE IN THE EU! These exciting tasks are awaiting you:Build and improve cloud-based products and services on a range of platformsMentor and coach more junior developersTake responsibility as Tech Lead in one of the product development teamsOwn and execute modern UI front-end development with a strong appreciation of established UX design patterns and performance measurementsWriting reusable, testable, and efficient codeArchitect solutions using modern front-end stacks focusing on performance and reliabilityBuild and maintain best practises and guidelines for the wider teamProactive team player with ability to lead, motivate and inspire others
Your experience so far:Live our clients core values: Customer-centricity, Teamwork, Ownership, Open MindednessWe are looking for T-shaped developers with excellent skills in either PHP / Laravel or JavaScript / React.js or both 😊Excellent experience building responsive, performance apps designed to run on mobile devices, integrating internal and third-party API end-points and services with modern CSS approaches and frameworks such as Tailwind or BootstrapFamiliarity with modern development and build tools such as git, yarn, babel and webpackHighly solution oriented and analytical and strong verbal and written communication skills
What our client offers:100% Remote in the European UnionChoose your equipment – Mac or WindowsInteresting projects and the opportunity of further development, team-oriented and technologically complex surroundingFlexible working hours and onboarding programCool social events, workaction, etc.
JobNr.: 2532
    "|https://www.linkedin.com/jobs/view/3147101906|2022-07-25 16:52:00.655735
38|Austria|Fullstack Developer|Fullstack Developer Java, React.js, Node.js (m/w/d)|softwareXperts GmbH|Vienna, Vienna, Austria|1 month ago| |On-site|Full-time|Entry level|11-50 employees|Software Development|"
          Wir, softwareXperts suchen für unsere Kunden aus den verschiedensten Branchen nach IT-Experteninnen und IT-Experten mit unterschiedlichstem Know-how. Unser Kunde ist ein Dienstleistungsunternehmen in Linz.

DEINE UPGRADES
Flexible Arbeitszeiten,Hoher Homeoffice Anteil
DEINE HARD- UND SOFTWARE
Enge Zusammenarbeit und Abstimmung mit IT StakeholdernZuständig für die Umsetzung und Problemlösung für diverse Software-Entwicklungsthemen
DEINE TASKS
Abgeschlossene IT Ausbildung (HTL, Fachhochschule, Universität)Praktische Erfahrung mit JAVA, React.js oder Node.js EntwicklungWissen in Java Backend und Frontend EntwicklungErgebnisorientierung und LeistungsbereitschaftKommunikations- und TeamfähigkeitSehr gute Deutschkenntnisse
Das Mindestgehalt für diese Position liegt bei € 58.000,- brutto pro Jahr, mit der Bereitschaft zur Überbezahlung, welche sich an Ihren Qualifikationen und Erfahrungen orientiert. Wenn Sie Teil eines motivierten Teams sein wol
 Jetzt bewerben klicken und weiterlesen auf hokify - deine mobile Job-Plattform. Bewirb dich in 3 Minuten für diesen und tausende weitere Jobs auf hokify!
Jetzt auch kostenlose hokify Job App für Jobsuche und Bewerbung am Smartphone downloaden!
    "|https://www.linkedin.com/jobs/view/3143802047|2022-07-25 16:52:13.637173
